pm25,DEWP,HUMI,PRES,TEMP,Iws,wd_NE,wd_NW,wd_SE,wd_cv,hour_sin,hour_cos,month_sin,month_cos,is_weekend,season_sin,season_cos,precipitation,Iprec,datetime,year,month,day,hour
73.0,25.0,79.0,1005.0,29.0,21.0,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-07 19:00:00,2012,8,7,19
85.0,24.0,78.0,1005.0,28.0,22.79,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-07 20:00:00,2012,8,7,20
79.0,24.0,78.0,1006.0,28.0,24.58,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-07 21:00:00,2012,8,7,21
89.0,25.0,83.0,1006.0,28.0,0.89,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-07 22:00:00,2012,8,7,22
89.0,25.0,88.0,1006.0,27.0,1.79,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-07 23:00:00,2012,8,7,23
88.0,25.0,88.0,1005.0,27.0,4.92,0,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 00:00:00,2012,8,8,0
101.0,25.0,88.0,1005.0,27.0,6.71,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 01:00:00,2012,8,8,1
106.0,25.0,88.0,1005.0,27.0,8.5,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 02:00:00,2012,8,8,2
119.0,25.0,88.0,1004.0,27.0,10.29,0,0,1,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 03:00:00,2012,8,8,3
116.0,25.0,88.0,1004.0,27.0,12.08,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 04:00:00,2012,8,8,4
127.0,25.0,94.0,1005.0,26.0,13.87,0,0,1,0,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 05:00:00,2012,8,8,5
136.0,25.0,94.0,1005.0,26.0,0.89,0,0,0,1,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,2.8,2.8,2012-08-08 06:00:00,2012,8,8,6
120.0,25.0,94.0,1005.0,26.0,0.89,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,2.5,5.3,2012-08-08 07:00:00,2012,8,8,7
109.0,25.0,94.0,1006.0,26.0,0.89,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 08:00:00,2012,8,8,8
106.0,26.0,88.0,1005.0,28.0,1.78,0,0,0,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 09:00:00,2012,8,8,9
84.0,26.0,88.0,1006.0,28.0,2.67,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 10:00:00,2012,8,8,10
75.0,26.0,79.0,1005.0,30.0,3.56,0,0,0,1,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 11:00:00,2012,8,8,11
80.0,26.0,74.0,1005.0,31.0,4.45,0,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 12:00:00,2012,8,8,12
76.0,26.0,74.0,1005.0,31.0,0.89,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 13:00:00,2012,8,8,13
79.0,26.0,74.0,1005.0,31.0,2.68,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 14:00:00,2012,8,8,14
33.0,27.0,74.0,1004.0,32.0,3.13,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 15:00:00,2012,8,8,15
25.0,26.0,74.0,1004.0,31.0,4.02,1,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 16:00:00,2012,8,8,16
25.0,20.0,58.0,1004.0,29.0,4.91,1,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 17:00:00,2012,8,8,17
29.0,22.0,65.0,1005.0,29.0,0.89,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 18:00:00,2012,8,8,18
28.0,24.0,78.0,1005.0,28.0,0.89,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 19:00:00,2012,8,8,19
35.0,23.0,78.0,1005.0,27.0,1.79,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 20:00:00,2012,8,8,20
37.0,23.0,83.0,1006.0,26.0,0.45,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 21:00:00,2012,8,8,21
33.0,24.0,88.0,1006.0,26.0,0.9,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 22:00:00,2012,8,8,22
31.0,24.0,88.0,1006.0,26.0,1.79,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-08 23:00:00,2012,8,8,23
43.0,24.0,100.0,1006.0,24.0,4.92,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 00:00:00,2012,8,9,0
37.0,23.0,94.0,1006.0,24.0,0.89,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 01:00:00,2012,8,9,1
21.0,21.0,88.0,1006.0,23.0,1.79,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 02:00:00,2012,8,9,2
15.0,21.0,94.0,1006.0,22.0,5.81,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 03:00:00,2012,8,9,3
10.0,21.0,94.0,1006.0,22.0,0.89,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 04:00:00,2012,8,9,4
21.0,20.0,94.0,1007.0,21.0,1.78,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 05:00:00,2012,8,9,5
23.0,21.0,94.0,1007.0,22.0,1.79,0,1,0,0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 06:00:00,2012,8,9,6
40.0,23.0,88.0,1008.0,25.0,3.58,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 07:00:00,2012,8,9,7
46.0,23.0,78.0,1008.0,27.0,0.89,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 08:00:00,2012,8,9,8
49.0,24.0,74.0,1008.0,29.0,1.78,0,0,0,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 09:00:00,2012,8,9,9
52.0,23.0,70.0,1008.0,29.0,2.67,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 10:00:00,2012,8,9,10
46.0,19.0,48.0,1008.0,31.0,4.46,0,0,0,1,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 11:00:00,2012,8,9,11
45.0,19.0,46.0,1007.0,32.0,5.35,0,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 12:00:00,2012,8,9,12
48.0,19.0,46.0,1007.0,32.0,7.14,0,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 13:00:00,2012,8,9,13
52.0,21.0,46.0,1006.0,34.0,8.93,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 14:00:00,2012,8,9,14
56.0,22.0,52.0,1006.0,33.0,1.79,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 15:00:00,2012,8,9,15
57.0,21.0,52.0,1005.0,32.0,5.81,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 16:00:00,2012,8,9,16
39.0,21.0,52.0,1005.0,32.0,9.83,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 17:00:00,2012,8,9,17
32.0,20.0,52.0,1005.0,31.0,12.96,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 18:00:00,2012,8,9,18
38.0,21.0,62.0,1006.0,29.0,14.75,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 19:00:00,2012,8,9,19
38.0,21.0,65.0,1006.0,28.0,16.54,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 20:00:00,2012,8,9,20
34.0,22.0,74.0,1007.0,27.0,18.33,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 21:00:00,2012,8,9,21
41.0,21.0,69.0,1007.0,27.0,21.46,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 22:00:00,2012,8,9,22
37.0,22.0,83.0,1007.0,25.0,0.89,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-09 23:00:00,2012,8,9,23
43.0,23.0,88.0,1008.0,25.0,0.89,0,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 00:00:00,2012,8,10,0
53.0,23.0,94.0,1007.0,24.0,2.68,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 01:00:00,2012,8,10,1
57.0,23.0,94.0,1007.0,24.0,4.47,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 02:00:00,2012,8,10,2
72.0,23.0,94.0,1007.0,24.0,0.89,0,0,0,1,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 03:00:00,2012,8,10,3
85.0,23.0,100.0,1007.0,23.0,1.78,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 04:00:00,2012,8,10,4
89.0,23.0,100.0,1007.0,23.0,1.79,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 05:00:00,2012,8,10,5
94.0,23.0,100.0,1007.0,23.0,2.68,1,0,0,0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 06:00:00,2012,8,10,6
100.0,24.0,100.0,1008.0,24.0,0.89,0,0,0,1,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 07:00:00,2012,8,10,7
116.0,24.0,88.0,1008.0,26.0,1.78,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 08:00:00,2012,8,10,8
120.0,24.0,78.0,1008.0,28.0,2.67,0,0,0,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 09:00:00,2012,8,10,9
108.0,23.0,70.0,1007.0,29.0,3.56,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 10:00:00,2012,8,10,10
89.0,24.0,66.0,1007.0,31.0,1.79,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 11:00:00,2012,8,10,11
70.0,21.0,55.0,1006.0,31.0,0.89,0,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 12:00:00,2012,8,10,12
55.0,21.0,52.0,1006.0,32.0,1.79,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 13:00:00,2012,8,10,13
55.0,20.0,49.0,1006.0,32.0,4.92,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 14:00:00,2012,8,10,14
58.0,20.0,52.0,1005.0,31.0,8.05,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 15:00:00,2012,8,10,15
52.0,20.0,52.0,1005.0,31.0,11.18,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 16:00:00,2012,8,10,16
60.0,20.0,52.0,1005.0,31.0,12.97,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 17:00:00,2012,8,10,17
72.0,20.0,55.0,1005.0,30.0,16.1,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 18:00:00,2012,8,10,18
97.0,21.0,62.0,1005.0,29.0,17.89,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 19:00:00,2012,8,10,19
97.0,22.0,74.0,1006.0,27.0,19.68,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 20:00:00,2012,8,10,20
94.0,19.0,61.0,1006.0,27.0,22.81,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 21:00:00,2012,8,10,21
76.0,19.0,65.0,1006.0,26.0,25.94,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 22:00:00,2012,8,10,22
85.0,20.0,73.0,1006.0,25.0,27.73,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-10 23:00:00,2012,8,10,23
93.0,22.0,88.0,1006.0,24.0,0.89,0,0,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 00:00:00,2012,8,11,0
89.0,22.0,88.0,1006.0,24.0,1.79,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 01:00:00,2012,8,11,1
105.0,22.0,88.0,1006.0,24.0,3.58,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 02:00:00,2012,8,11,2
108.0,22.0,88.0,1005.0,24.0,5.37,0,0,1,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 03:00:00,2012,8,11,3
114.0,22.0,94.0,1006.0,23.0,0.89,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 04:00:00,2012,8,11,4
116.0,22.0,94.0,1006.0,23.0,1.79,0,0,1,0,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 05:00:00,2012,8,11,5
118.0,22.0,94.0,1006.0,23.0,3.58,0,0,1,0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 06:00:00,2012,8,11,6
112.0,22.0,88.0,1006.0,24.0,1.79,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 07:00:00,2012,8,11,7
124.0,22.0,83.0,1007.0,25.0,1.79,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 08:00:00,2012,8,11,8
136.0,22.0,83.0,1006.0,25.0,3.58,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 09:00:00,2012,8,11,9
137.0,23.0,78.0,1006.0,27.0,6.71,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 10:00:00,2012,8,11,10
138.0,23.0,78.0,1006.0,27.0,0.89,0,0,0,1,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 11:00:00,2012,8,11,11
127.0,20.0,61.0,1006.0,28.0,1.78,0,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 12:00:00,2012,8,11,12
88.0,21.0,65.0,1005.0,28.0,1.79,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 13:00:00,2012,8,11,13
79.0,22.0,74.0,1005.0,27.0,0.89,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 14:00:00,2012,8,11,14
67.0,21.0,69.0,1005.0,27.0,1.78,0,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1,1.0,6.123233995736766e-17,0.0,0.0,2012-08-11 15:00:00,2012,8,11,15
13.0,20.0,61.0,1010.0,28.0,29.06,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 10:00:00,2012,8,13,10
13.0,16.0,48.0,1010.0,28.0,3.13,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 11:00:00,2012,8,13,11
13.0,13.0,37.0,1010.0,29.0,6.26,1,0,0,0,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 12:00:00,2012,8,13,12
14.0,12.0,34.0,1009.0,29.0,8.05,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 13:00:00,2012,8,13,13
14.0,12.0,34.0,1008.0,29.0,1.79,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 14:00:00,2012,8,13,14
15.0,14.0,39.0,1008.0,29.0,3.58,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 15:00:00,2012,8,13,15
21.0,14.0,39.0,1008.0,29.0,6.71,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 16:00:00,2012,8,13,16
26.0,14.0,42.0,1008.0,28.0,8.5,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 17:00:00,2012,8,13,17
32.0,16.0,50.0,1008.0,27.0,12.52,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 18:00:00,2012,8,13,18
33.0,16.0,54.0,1008.0,26.0,15.65,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 19:00:00,2012,8,13,19
38.0,18.0,78.0,1009.0,22.0,0.89,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 20:00:00,2012,8,13,20
46.0,18.0,82.0,1009.0,21.0,1.79,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 21:00:00,2012,8,13,21
47.0,19.0,83.0,1009.0,22.0,3.58,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-13 22:00:00,2012,8,13,22
50.0,19.0,88.0,1008.0,21.0,6.26,0,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 00:00:00,2012,8,14,0
67.0,19.0,93.0,1008.0,20.0,7.15,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 01:00:00,2012,8,14,1
71.0,19.0,93.0,1008.0,20.0,1.79,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 02:00:00,2012,8,14,2
72.0,19.0,93.0,1008.0,20.0,2.68,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 03:00:00,2012,8,14,3
68.0,18.0,93.0,1008.0,19.0,3.57,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 04:00:00,2012,8,14,4
66.0,18.0,93.0,1007.0,19.0,0.89,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 05:00:00,2012,8,14,5
71.0,18.0,93.0,1008.0,19.0,1.78,0,0,0,1,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 06:00:00,2012,8,14,6
73.0,19.0,93.0,1007.0,20.0,2.67,0,0,0,1,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 07:00:00,2012,8,14,7
84.0,19.0,88.0,1008.0,21.0,1.79,1,0,0,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 08:00:00,2012,8,14,8
104.0,20.0,88.0,1007.0,22.0,1.79,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 09:00:00,2012,8,14,9
76.0,20.0,78.0,1007.0,24.0,3.58,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0,1.0,6.123233995736766e-17,0.0,0.0,2012-08-14 10:00:00,2012,8,14,10
